機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目
財團法人新北市中華基督教青潭浸信會(社照C),BF0200170,BF,新北市,新店區,新北市新店區美潭里北宜路二段267巷2號1樓,121.5546188354,24.9538784027,C,巷弄長照站
財團法人新北市台北基督徒環西禮拜堂(社照C),BF0200307,BF,新北市,永和區,新北市永和區保順里環河西路二段235號B1,121.5008773804,25.0098724365,C,巷弄長照站
財團法人新北市台灣基督長老教會幸福教會(社照C),BD0200058,BD,新北市,新莊區,新北市新莊區仁義里福樂街74號2樓,121.4578323364,25.0467395782,C,巷弄長照站
財團法人新北市基督徒蘆洲禮拜堂(社照C),BD0200037,BD,新北市,蘆洲區,新北市蘆洲區仁德里三民路26巷71弄2號B1,121.4785690308,25.0834770203,C,巷弄長照站
財團法人新北市基督教新希望教會(土城清水站)(社照C),BF0200165,BF,新北市,土城區,新北市土城區明德路一段240巷26弄5號,121.4604110718,24.9781894684,C,巷弄長照站
財團法人新北市基督教新希望教會(淡水大庄站)(社照C),BF0200175,BF,新北市,淡水區,新北市淡水區大庄里沙崙路181巷30號,121.4234313965,25.1848945618,C,巷弄長照站
財團法人新北市基督教新希望教會(環河站)(社照C),BD0200059,BD,新北市,永和區,"新北市永和區永成里環河西路2段9-2號1, 2樓",121.5085678101,25.016412735,C,巷弄長照站
財團法人新北市大樹社會福利基金會(林口仁愛托老中心)(社照C),BF0200284,BF,新北市,林口區,新北市林口區仁愛里文化一路一段137號1樓,121.3739089966,25.0719661713,C,巷弄長照站
財團法人新北市大樹社會福利基金會附設新北市私立林口仁愛綜合長照機構,4S0200003,4,新北市,林口區,新北市林口區仁愛里文化一路一段137號1樓,121.3738327026,25.0719070435,B,喘息服務;日間照顧服務;居家服務
財團法人新北市新莊基督教後港主恩教會(社照C),BD0200060,BD,新北市,新莊區,新北市新莊區成德里八德街113巷3號、5號,121.4244003296,25.0208301544,C,巷弄長照站
財團法人新北市私立新希望基金會(社照C),BD0200020,BD,新北市,新店區,新北市新店區福民里三民路151號,121.5335693359,24.9732055664,C,巷弄長照站
財團法人新北市私立雙連社會福利慈善事業基金會-頭前站(社照C),BE0200019,BE,新北市,新莊區,新北市新莊區思賢里昌平里長青街30號3樓,121.4565582275,25.0422515869,C,巷弄長照站
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊昌平社區長照機構,2S0200021,2,新北市,新莊區,新北市新莊區昌平里中央路51號2樓,121.4569778442,25.0585861206,B,營養餐飲服務;日間照顧服務;喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊頭前社區長照機構,2S0200022,2,新北市,新莊區,新北市新莊區思賢里長青街30號1至3樓,121.4565429688,25.0423221588,B,日間照顧服務;喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市新莊頭前社區長照機構-新莊思賢據點(社照C),2S0200042,2,新北市,新莊區,新北市新莊區思賢里長青街30號3樓,121.4565429688,25.0423221588,B,喘息服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,1S0200006,1,新北市,新莊區,新北市新莊區昌平里中央路51號3樓,121.4569778442,25.0585861206,A,個案管理服務
財團法人新北市私立雙連社會福利慈善事業基金會附設新北市私立雙連居家長照機構,1S0200006,1,新北市,新莊區,新北市新莊區昌平里中央路51號3樓,121.4569778442,25.0585861206,B,喘息服務;營養餐飲服務;居家服務
財團法人新北市私立馨園老人養護中心,A10200362,A1,新北市,萬里區,新北市萬里區磺潭里公舘崙23之1號,121.6274032593,25.2062263489,B,喘息服務
財團法人新北市精睿照護教育基金會,BF0200293,BF,新北市,板橋區,新北市板橋區忠誠里文化路一段309號1樓,121.464630127,25.0195178986,C,巷弄長照站
財團法人新北市自強基督教板橋浸禮聖經會(社照C),BD0200061,BD,新北市,板橋區,新北市板橋區自強里大智街13號,121.4557418823,25.0148181915,C,巷弄長照站
財團法人新北市金包里慈護宮(社照C),BF0200100,BF,新北市,金山區,新北市金山區和平里金包里街1-1號,121.6401367188,25.2205047607,C,巷弄長照站
財團法人新北市雙連社會福利慈善事業基金會新北市私立新莊昌平社區長照機構(新莊昌平公共托老中心)(社照C),BD0200050,BD,新北市,新莊區,新北市新莊區中央路51號,121.4569778442,25.0585861206,C,巷弄長照站
財團法人明倫社會福利慈善事業基金會附設新北市私立明倫社區長照機構,2R0200028,2,新北市,板橋區,新北市板橋區浮洲里合安一路27號1樓,121.4566040039,25.0123500824,B,日間照顧服務
財團法人私立廣恩老人養護中心,A10200361,A1,新北市,新店區,新北市新店區員潭里員潭里北宜路2段579巷45號,121.809135437,25.1075363159,A,個案管理服務
財團法人私立廣恩老人養護中心,A10200361,A1,新北市,新店區,新北市新店區員潭里員潭里北宜路2段579巷45號,121.809135437,25.1075363159,B,居家服務;喘息服務
財團法人私立廣恩老人養護中心附設新北市私立五股獅子頭社區長照機構,2S0200034,2,新北市,五股區,新北市五股區集福里孝義路30號,121.4526596069,25.1077404022,B,小規模多機能服務;喘息服務
財團法人私立廣恩老人養護中心附設新北市私立土城頂埔社區長照機構,2S0200030,2,新北市,土城區,新北市土城區中央路四段271巷12號,121.4147644043,24.9538173676,B,日間照顧服務;喘息服務
財團法人私立廣恩老人養護中心附設新北市私立土城頂埔社區長照機構,2S0200030,2,新北市,土城區,新北市土城區中央路四段271巷12號,121.4147644043,24.9538173676,C,巷弄長照站
財團法人私立廣恩老人養護中心附設新北市私立新店馬公社區長照機構,2S0200040,2,新北市,新店區,新北市新店區北新路一段88巷11號1至3樓,121.5430145264,24.9672756195,B,喘息服務;日間照顧服務
財團法人私立廣恩老人養護中心附設新北市私立新莊新樹社區長照機構,2S0200026,2,新北市,新莊區,新北市新莊區西盛里新樹路222號4樓、5樓,121.4336547852,25.0201797485,B,日間照顧服務;喘息服務
財團法人私立廣恩老人養護中心附設新北市私立瑞芳明燈社區長照機構,2S0200018,2,新北市,瑞芳區,新北市瑞芳區龍興里明燈路三段2號2樓,121.8088989258,25.1077709198,B,喘息服務;社區式交通接送服務(BD03);小規模多機能服務
財團法人私立廣恩老人養護中心附設新北市私立瑞芳明燈社區長照機構,2S0200018,2,新北市,瑞芳區,新北市瑞芳區龍興里明燈路三段2號2樓,121.8088989258,25.1077709198,C,巷弄長照站
財團法人老五老基金會新北市石碇楓子林公共托老中心(社照C),BD0200063,BD,新北市,石碇區,新北市石碇區楓子林32-1號3樓,121.6423110962,25.0101356506,C,巷弄長照站
財團法人老五老基金會附設新北市私立石碇楓子林社區長照機構(石碇楓子林公共托老中心),2S0200027,2,新北市,石碇區,新北市石碇區豐林里楓子林32-1號2-3樓,121.6423110962,25.0101356506,B,喘息服務;日間照顧服務
財團法人老五老基金會附設新北市私立老五老居家式服務類長期照顧服務機構,1S0200005,1,新北市,汐止區,新北市汐止區新昌里忠孝東路286號2樓,121.661857605,25.0745601654,A,個案管理服務
財團法人老五老基金會附設新北市私立老五老居家式服務類長期照顧服務機構,1S0200005,1,新北市,汐止區,新北市汐止區新昌里忠孝東路286號2樓,121.661857605,25.0745601654,B,喘息服務;居家服務
財團法人豐榮護理之家,A30200019,A3,新北市,新店區,新北市新店區安德街60巷26、28、30號及26號2樓、3樓、3樓之1,121.5114059448,24.9634552002,B,喘息服務
財團法人錸德文教基金會附設新北市私立永和錸工場社區長照機構,2S0200009,2,新北市,永和區,新北市永和區永和路二段116號3樓,121.5149459839,25.0129718781,B,日間照顧服務;喘息服務
賀康居家有限公司附設新北市私立賀康居家長照機構,1R0200047,1,新北市,永和區,新北市永和區保福路三段1之3號,121.5127410889,25.0079174042,A,個案管理服務
賀康居家有限公司附設新北市私立賀康居家長照機構,1R0200047,1,新北市,永和區,新北市永和區保福路三段1之3號,121.5127410889,25.0079174042,B,專業照護服務;居家服務;喘息服務
賀芯居家有限公司附設新北市私立賀芯居家長照機構,1R0200081,1,新北市,五股區,新北市五股區新城六路251號1樓(含夾層),121.4478530884,25.0933113098,B,喘息服務;居家服務
資深國明股份有限公司附設新北市私立國明居家長照機構,1V0200083,1,新北市,新莊區,新北市新莊區中華路二段7號5樓(YS-5401室),121.4706192017,25.0144271851,B,喘息服務;居家服務
躍旭居家物理治療所,B40200035,B4,新北市,三芝區,新北市三芝區淡金路二段67號4樓之1,121.5042266846,25.2601070404,B,專業照護服務;專業照護服務(CC01)
輔仁大學學校財團法人輔仁大學附設醫院,B20200248,B2,新北市,泰山區,新北市泰山區貴子路69號,121.4308013916,25.0396766663,A,個案管理服務
輔仁大學學校財團法人輔仁大學附設醫院,B20200248,B2,新北市,泰山區,新北市泰山區貴子路69號,121.4308013916,25.0396766663,B,專業照護服務;居家失能個案家庭醫師照護服務
輔仁大學學校財團法人輔仁大學附設醫院附設居家護理所,B10200059,B1,新北市,泰山區,新北市泰山區貴子路69號6樓,121.4310150146,25.0400562286,B,專業照護服務
逐夢國際生活健康事業有限公司附設新北市私立金幸福居家長照機構,1R0200098,1,新北市,三峽區,新北市三峽區中華路121號1樓,121.3712463379,24.9278964996,B,居家服務;喘息服務
連網健康科技股份有限公司附設新北市私立八八居家長照機構,1V0200055,1,新北市,新店區,新北市新店區寶慶街39號1樓,121.5275192261,24.9737796783,B,喘息服務;居家服務
逸居股份有限公司附設新北市私立幸福時光居家長照機構,1R0200015,1,新北市,三重區,新北市三重區重明里捷運路19巷13號,121.4850463867,25.057050705,B,居家服務;喘息服務
達心居家護理所,B10200103,B1,新北市,三重區,新北市三重區重陽路二段52巷83弄3號2樓,121.4843521118,25.0656356812,B,專業照護服務
達特窩可事業有限公司附設新北市私立賴夫居家長照機構,1V0200041,1,新北市,新莊區,新北市新莊區思源里自立街250號2樓,121.4588851929,25.0454883575,B,喘息服務;專業照護服務;居家服務
達特窩可居家物理治療所,B40200005,B4,新北市,三峽區,新北市三峽區介壽路一段276巷108弄1號,121.3798751831,24.9277610779,B,專業照護服務;專業照護服務(CC01)
遠東護理之家,A30200002,A3,新北市,新店區,新北市新店區民權路129號2樓、131號2樓、133號2樓及129號4床,121.5352325439,24.9826316833,B,喘息服務
邦鄰居家服務有限公司附設新北市私立邦鄰居家長照機構,1R0200059,1,新北市,中和區,新北市中和區健康路89號3樓,121.4879379272,25.0002422333,B,居家服務;喘息服務
鄭骨科耳鼻喉科診所,B20200013,B2,新北市,新莊區,新北市新莊區中港路263號,121.453666687,25.0434093475,B,專業照護服務;居家失能個案家庭醫師照護服務
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,B20200003,B2,新北市,板橋區,新北市板橋區華東里南雅南路二段21號及高爾富路300號,121.4527740479,24.9972648621,A,個案管理服務
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院(醫事C),B20200043,B2,新北市,板橋區,新北市板橋區華東里南雅南路二段118號1樓,121.4530563354,25.0002307892,C,巷弄長照站
醫療財團法人徐元智先生醫藥基金會附設亞東居家護理所,B10200006,B1,新北市,板橋區,新北市板橋區華東里南雅南路二段21號,121.4527740479,24.9972648621,B,專業照護服務
醫療財團法人徐元智先生醫藥基金會附設新北市私立亞東居家長照機構,1S0200015,1,新北市,板橋區,新北市板橋區南雅南路二段144巷6號2樓,121.4512252808,24.9961032867,B,居家服務;喘息服務
金包里社區發展協會(社照C),BF0200032,BF,新北市,金山區,新北市金山區大同里9鄰溫泉路2巷9號,121.6380767822,25.2220020294,C,巷弄長照站
金大心股份有限公司附設新北市私立金大心居家長照機構,1V0200005,1,新北市,新莊區,新北市新莊區西盛里新樹路515之36號1至4樓,121.4328308105,25.0109882355,A,個案管理服務
金大心股份有限公司附設新北市私立金大心居家長照機構,1V0200005,1,新北市,新莊區,新北市新莊區西盛里新樹路515之36號1至4樓,121.4328308105,25.0109882355,B,喘息服務;專業照護服務;居家服務
金大心股份有限公司附設新北市私立金大心居家長照機構,1V0200005,1,新北市,新莊區,新北市新莊區西盛里新樹路515之36號1至4樓,121.4328308105,25.0109882355,C,巷弄長照站
金大心股份有限公司附設新北市私立金大心居家長照機構-新莊西盛據點(醫事C),1V0200035,1,新北市,新莊區,新北市新莊區西盛里新樹路515之36號1樓,121.4328308105,25.0109882355,B,喘息服務
金大心股份有限公司附設新北市私立金大心居家長照機構-永和智光據點(醫事C),1V0200135,1,新北市,永和區,新北市永和區智光里民享街1巷12號1號,121.5151672363,24.9961128235,B,喘息服務
